,Departament,Cdig,Tama,Robo,Intento_robo,Extorsión,Estafa o fraude,Daños,Amenazas,Secuestros,Final
9490,LIMA,4659,GRANDE,0,0,0,0,0,0,0,Nin
9491,LIMA,4659,GRANDE,1,0,0,0,0,0,0,Rob
9492,LIMA,4659,GRANDE,0,0,0,0,0,0,0,Nin
9493,LIMA,4641,GRANDE,0,0,0,0,0,0,0,Nin
9494,LIMA,4690,PEQUEÑA,0,0,0,0,0,0,0,Nin
9495,LIMA,4690,PEQUEÑA,0,0,0,0,0,0,0,Nin
9496,LIMA,4923,GRANDE,1,0,0,0,0,0,0,Rob
9497,LIMA,4923,GRANDE,0,0,0,1,0,0,0,Est
9498,LIMA,5224,MEDIANA,0,0,0,0,0,0,0,Nin
9499,LIMA,5610,GRANDE,0,0,0,0,0,0,0,Nin
9500,LIMA,5629,GRANDE,0,0,0,0,0,0,0,Nin
9501,LIMA,5510,GRANDE,0,0,0,0,0,0,0,Nin
9502,LIMA,5610,GRANDE,0,0,0,0,0,0,0,Nin
9503,LIMA,5510,PEQUEÑA,0,0,0,0,0,0,0,Nin
9504,LIMA,6209,GRANDE,1,0,0,0,0,0,0,Rob
9505,LIMA,6311,GRANDE,0,0,0,0,0,0,0,Nin
9506,LIMA,6020,MEDIANA,0,0,0,0,0,0,0,Nin
9507,LIMA,6311,MEDIANA,0,0,0,0,0,0,0,Nin
9508,LIMA,6202,PEQUEÑA,0,0,0,0,0,0,0,Nin
9509,LIMA,6511,GRANDE,0,0,0,0,0,0,0,Nin
9510,LIMA,6499,GRANDE,0,0,0,0,0,0,0,Nin
9511,LIMA,6810,GRANDE,0,0,0,0,0,0,0,Nin
9512,LIMA,6810,GRANDE,0,0,0,0,0,0,0,Nin
9513,AREQUIPA,6820,MICRO,0,0,0,0,0,0,0,Nin
9514,LIMA,7490,GRANDE,0,0,1,0,0,0,0,Ext
9515,LIMA,7020,MEDIANA,0,0,0,0,0,0,0,Nin
9516,LIMA,7830,GRANDE,1,0,0,0,0,0,0,Rob
9517,LIMA,8299,MEDIANA,1,0,0,0,0,0,0,Rob
9518,LIMA,8510,GRANDE,0,0,0,0,0,0,0,Nin
9519,LIMA,8510,GRANDE,0,0,0,0,0,0,0,Nin
9520,LIMA,8690,MEDIANA,0,0,0,0,0,0,0,Nin
9521,LIMA,8620,PEQUEÑA,0,0,0,0,0,0,0,Nin
9522,LIMA,8620,MICRO,0,0,0,0,0,0,0,Nin
9523,LIMA,9312,GRANDE,1,0,0,1,0,0,0,Rob_Est
9524,LIMA,9200,GRANDE,0,0,0,0,0,0,0,Nin
9525,LIMA,9200,GRANDE,1,0,0,0,1,0,0,Rob_Dan
9526,LIMA,9609,GRANDE,0,0,0,0,0,0,0,Nin
9527,LIMA,9609,GRANDE,0,0,0,0,0,0,0,Nin
9528,LIMA,4690,GRANDE,0,0,0,0,0,0,0,Nin
9529,LIMA,311,PEQUEÑA,0,0,0,0,0,0,0,Nin
9530,LIMA,4100,PEQUEÑA,1,0,1,0,0,0,0,Rob_Ext
9531,LIMA,4690,PEQUEÑA,0,0,0,0,0,0,0,Nin
9532,LIMA,6499,GRANDE,0,0,0,0,0,0,0,Nin
9533,LIMA,8510,MICRO,0,0,0,0,0,0,0,Nin
9534,LIMA,729,PEQUEÑA,0,0,0,0,0,0,0,Nin
9535,LIMA,4100,PEQUEÑA,0,0,0,0,0,0,0,Nin
9536,LIMA,2599,GRANDE,1,0,0,0,0,0,0,Rob
9537,LIMA,9321,MEDIANA,0,0,0,0,0,0,0,Nin
9538,LIMA,4923,MICRO,0,0,0,0,0,0,0,Nin
9539,LIMA,729,GRANDE,0,0,0,0,0,0,0,Nin
9540,LIMA,729,MEDIANA,0,0,0,0,0,0,0,Nin
9541,LIMA,1410,GRANDE,0,0,0,0,0,0,0,Nin
9542,LIMA,2220,MEDIANA,0,0,0,0,0,0,0,Nin
9543,LIMA,4100,GRANDE,0,0,0,0,0,0,0,Nin
9544,LIMA,4390,GRANDE,0,0,0,0,0,0,0,Nin
9545,LIMA,4100,GRANDE,0,0,0,0,0,0,0,Nin
9546,LIMA,4100,MEDIANA,1,0,0,0,0,0,0,Rob
9547,LIMA,4100,MEDIANA,0,0,0,0,0,0,0,Nin
9548,LIMA,4630,MEDIANA,0,0,0,0,0,0,0,Nin
9549,LIMA,4923,GRANDE,0,0,0,0,0,0,0,Nin
9550,LIMA,4923,PEQUEÑA,0,0,0,0,0,0,0,Nin
9551,LIMA,5629,GRANDE,0,0,0,0,0,0,0,Nin
9552,LIMA,6190,GRANDE,0,0,0,0,0,0,0,Nin
9553,LIMA,5811,GRANDE,1,0,0,1,0,0,0,Rob_Est
9554,LIMA,6190,GRANDE,0,0,0,0,0,0,0,Nin
9555,LIMA,5813,MICRO,0,1,0,0,0,0,0,int
9556,LIMA,6810,MEDIANA,0,0,0,0,0,0,0,Nin
9557,LIMA,7110,MICRO,0,0,0,0,0,0,0,Nin
9558,LIMA,8299,GRANDE,0,0,0,0,0,0,0,Nin
9559,LIMA,8299,GRANDE,0,0,0,1,0,0,0,Est
9560,LIMA,8610,GRANDE,0,0,0,0,0,0,0,Nin
9561,LIMA,8620,MEDIANA,0,0,0,0,0,0,0,Nin
9562,LIMA,8620,PEQUEÑA,0,0,0,0,0,0,0,Nin
9563,LIMA,9603,GRANDE,0,0,0,0,0,0,0,Nin
9564,LIMA,9411,GRANDE,1,0,0,0,0,0,0,Rob
9565,LIMA,9499,PEQUEÑA,0,0,0,0,0,0,0,Nin
9566,LIMA,6810,GRANDE,0,0,0,0,0,0,0,Nin
9567,LIMA,4100,PEQUEÑA,0,0,0,0,0,0,0,Nin
9568,PIURA,3600,GRANDE,0,0,0,0,0,0,0,Nin
9569,LIMA,6512,GRANDE,0,0,0,0,0,0,0,Nin
9570,LIMA,7830,MEDIANA,0,0,0,0,0,0,0,Nin
9571,LIMA,620,GRANDE,0,0,0,0,0,0,0,Nin
9572,LIMA,729,GRANDE,1,0,0,0,0,0,0,Rob
9573,LIMA,710,GRANDE,0,0,0,0,0,0,0,Nin
9574,LIMA,729,GRANDE,0,0,0,0,0,0,0,Nin
9575,LIMA,610,MEDIANA,0,0,0,0,0,0,0,Nin
9576,LIMA,3312,GRANDE,1,0,0,0,0,0,0,Rob
9577,LIMA,1075,MEDIANA,0,0,0,0,0,0,0,Nin
9578,LIMA,3510,GRANDE,0,0,0,0,0,0,0,Nin
9579,LIMA,3510,GRANDE,0,0,1,0,0,0,0,Ext
9580,LIMA,3510,MICRO,0,0,0,0,0,0,0,Nin
9581,LIMA,3600,GRANDE,1,0,0,0,0,0,0,Rob
9582,LIMA,4390,GRANDE,0,0,0,0,0,0,0,Nin
9583,LIMA,4290,GRANDE,0,0,0,0,0,0,0,Nin
9584,LIMA,4100,GRANDE,1,0,0,0,0,1,0,Rob_Ame
9585,LIMA,4100,GRANDE,0,0,0,0,0,0,0,Nin
9586,LIMA,4390,GRANDE,0,0,0,0,0,0,0,Nin
9587,LIMA,4100,GRANDE,0,0,0,0,0,0,0,Nin
9588,LIMA,4100,GRANDE,0,0,0,0,0,0,0,Nin
9589,LIMA,4661,GRANDE,0,0,0,0,0,0,0,Nin
9590,LIMA,4669,GRANDE,0,0,0,0,0,0,0,Nin
9591,LIMA,4649,GRANDE,1,0,0,1,0,0,0,Rob_Est
9592,LIMA,4662,GRANDE,1,0,0,0,0,0,0,Rob
9593,LIMA,4659,GRANDE,1,0,1,0,0,0,0,Rob_Ext
9594,LIMA,4659,GRANDE,0,0,0,0,0,0,0,Nin
9595,LIMA,4690,GRANDE,1,0,0,0,0,0,0,Rob
9596,LIMA,5110,GRANDE,0,0,0,0,0,0,0,Nin
9597,LIMA,5120,GRANDE,0,0,0,0,0,0,0,Nin
9598,LIMA,5229,GRANDE,0,0,0,0,0,0,0,Nin
9599,LIMA,5510,GRANDE,0,0,0,1,0,0,0,Est
9600,LIMA,5610,GRANDE,0,0,0,0,0,0,0,Nin
9601,LIMA,5510,GRANDE,0,0,0,0,0,0,0,Nin
9602,LIMA,5610,GRANDE,0,0,0,0,0,0,0,Nin
9603,LIMA,6110,MEDIANA,0,0,0,0,0,0,0,Nin
9604,LIMA,6209,MEDIANA,0,0,0,0,0,0,0,Nin
9605,LIMA,6209,MEDIANA,0,0,0,0,0,0,0,Nin
9606,LIMA,6190,MEDIANA,1,0,0,0,0,0,0,Rob
9607,LIMA,6190,MEDIANA,0,0,0,0,0,0,0,Nin
9608,LIMA,6202,MICRO,0,0,0,0,0,0,0,Nin
9609,LIMA,6419,GRANDE,1,0,0,0,0,0,0,Rob
9610,LIMA,6612,GRANDE,0,0,0,0,0,0,0,Nin
9611,LIMA,6630,GRANDE,0,0,0,0,0,0,0,Nin
9612,LIMA,6612,GRANDE,0,0,0,0,0,0,0,Nin
9613,LIMA,6612,MEDIANA,0,0,0,0,0,0,0,Nin
9614,LIMA,6499,PEQUEÑA,0,0,0,0,0,0,0,Nin
9615,LIMA,6629,MICRO,0,0,0,0,0,0,0,Nin
9616,LIMA,6810,GRANDE,0,0,0,0,0,0,0,Nin
9617,LIMA,6810,MEDIANA,0,0,0,0,0,0,0,Nin
9618,LIMA,6810,MEDIANA,0,0,1,0,0,0,0,Ext
9619,LIMA,6810,MICRO,0,0,0,0,0,0,0,Nin
9620,LIMA,6810,MICRO,0,0,0,0,0,0,0,Nin
9621,LIMA,7110,GRANDE,0,0,0,0,0,0,0,Nin
9622,LIMA,6920,GRANDE,1,0,0,0,0,0,0,Rob
9623,LIMA,7110,GRANDE,0,0,0,0,0,0,0,Nin
9624,LIMA,7320,GRANDE,0,0,0,0,0,0,0,Nin
9625,LIMA,7490,GRANDE,0,0,0,0,0,0,0,Nin
9626,LIMA,7110,GRANDE,0,0,1,0,0,0,0,Ext
9627,LIMA,7320,MEDIANA,0,0,0,0,0,0,0,Nin
9628,LIMA,7020,MEDIANA,0,0,0,0,0,0,0,Nin
9629,LIMA,7110,MEDIANA,0,0,0,0,0,0,0,Nin
9630,LIMA,7020,MEDIANA,0,0,0,0,0,0,0,Nin
9631,LIMA,7020,MEDIANA,0,0,0,0,0,0,0,Nin
9632,LIMA,7020,MEDIANA,0,0,0,0,0,0,0,Nin
9633,LIMA,6920,PEQUEÑA,0,0,0,0,0,0,0,Nin
9634,LIMA,7020,MICRO,0,0,0,0,0,0,0,Nin
9635,LIMA,7730,GRANDE,0,0,0,0,0,0,0,Nin
9636,LIMA,8549,GRANDE,0,0,0,0,0,0,0,Nin
9637,LIMA,8610,GRANDE,0,0,0,0,0,0,0,Nin
9638,LIMA,8690,GRANDE,0,0,0,0,0,0,0,Nin
9639,LIMA,9609,GRANDE,0,0,0,0,0,0,0,Nin
9640,LIMA,9609,MEDIANA,0,0,0,0,0,0,0,Nin
9641,LIMA,2511,GRANDE,1,0,0,0,0,0,0,Rob
9642,LIMA,1410,GRANDE,0,0,0,0,0,0,0,Nin
9643,LIMA,2220,MEDIANA,0,0,0,0,0,0,0,Nin
9644,LIMA,1811,PEQUEÑA,0,0,0,1,0,0,0,Est
9645,LIMA,3100,MICRO,0,0,0,0,0,0,0,Nin
9646,LIMA,3520,MICRO,0,0,0,0,0,0,0,Nin
9647,LIMA,4923,MEDIANA,0,0,0,0,0,0,0,Nin
9648,LIMA,6810,MICRO,0,0,0,0,0,0,0,Nin
9649,LIMA,8299,MEDIANA,1,0,0,0,0,0,0,Rob
9650,LIMA,8299,MICRO,0,0,0,0,0,0,0,Nin
9651,LIMA,8549,PEQUEÑA,0,0,0,0,0,0,0,Nin
9652,LIMA,8620,MICRO,0,0,0,0,0,0,0,Nin
9653,LIMA,4530,MICRO,0,0,0,0,0,0,0,Nin
9654,LIMA,3510,MICRO,1,0,0,0,0,0,0,Rob
9655,LIMA,4663,GRANDE,0,0,0,0,0,0,0,Nin
9656,LIMA,8610,GRANDE,1,1,0,0,0,0,0,Rob_Int
9657,LIMA,9609,GRANDE,0,0,0,0,0,0,0,Nin
9658,LIMA,1071,GRANDE,1,0,0,0,0,0,0,Rob
9659,LIMA,2211,GRANDE,0,0,0,0,0,0,0,Nin
9660,LIMA,2592,PEQUEÑA,0,0,0,0,0,0,0,Nin
9661,LIMA,4100,GRANDE,0,0,0,0,0,0,0,Nin
9662,LIMA,4659,GRANDE,0,0,0,0,0,0,0,Nin
9663,LIMA,4661,GRANDE,0,0,0,0,0,0,0,Nin
9664,LIMA,4620,MEDIANA,0,0,0,0,0,0,0,Nin
9665,LIMA,4773,PEQUEÑA,0,0,0,0,0,0,0,Nin
9666,LIMA,6810,MEDIANA,0,0,0,0,0,0,0,Nin
9667,LIMA,8010,MEDIANA,0,0,0,0,0,0,0,Nin
9668,LIMA,4630,MEDIANA,0,0,0,0,0,0,0,Nin
9669,LIMA,1030,GRANDE,0,1,0,0,0,0,0,int
9670,LIMA,1071,GRANDE,1,0,0,0,0,0,0,Rob
9671,LIMA,2920,PEQUEÑA,0,0,0,0,0,0,0,Nin
9672,LIMA,3830,MICRO,0,0,0,0,0,0,0,Nin
9673,LIMA,3830,MICRO,0,0,0,0,0,0,0,Nin
9674,LIMA,4799,MEDIANA,0,0,0,0,0,0,0,Nin
9675,LIMA,4923,MEDIANA,0,0,0,0,0,0,0,Nin
9676,LIMA,4923,PEQUEÑA,1,0,0,0,0,0,0,Rob
9677,LIMA,5510,PEQUEÑA,1,0,0,1,1,0,0,Rob_Est_Dan
9678,LIMA,7310,MICRO,0,0,0,0,0,0,0,Nin
9679,LIMA,2100,GRANDE,0,0,0,0,0,0,0,Nin
9680,LIMA,3510,GRANDE,1,0,0,0,0,0,0,Rob
9681,LIMA,4690,MEDIANA,0,0,0,0,0,0,0,Nin
9682,LIMA,5229,PEQUEÑA,0,0,0,0,0,0,0,Nin
9683,LIMA,6190,MICRO,0,0,0,0,0,0,0,Nin
9684,LIMA,6499,PEQUEÑA,0,0,0,0,0,0,0,Nin
9685,LIMA,6820,MEDIANA,0,0,0,0,0,0,0,Nin
9686,LIMA,8530,GRANDE,0,0,0,1,0,0,0,Est
9687,LIMA,4663,GRANDE,0,1,0,0,0,0,0,int
9688,LIMA,7830,MEDIANA,0,0,0,0,0,0,0,Nin
9689,LIMA,1061,GRANDE,0,0,0,0,0,0,0,Nin
9690,LIMA,1313,GRANDE,0,0,0,0,0,0,0,Nin
9691,LIMA,2220,GRANDE,0,0,0,0,0,0,0,Nin
9692,LIMA,4100,MEDIANA,0,0,0,0,0,0,0,Nin
9693,LIMA,4630,MEDIANA,1,0,0,0,0,0,0,Rob
9694,LIMA,4923,GRANDE,0,0,0,0,0,0,0,Nin
9695,LIMA,4923,MEDIANA,0,0,0,0,0,0,0,Nin
9696,LIMA,4923,PEQUEÑA,0,0,0,0,0,0,0,Nin
9697,LIMA,4923,MICRO,1,1,0,0,1,0,0,Rob_Int_Dan
9698,LIMA,6810,MEDIANA,0,0,0,0,0,0,0,Nin
9699,LIMA,7110,MEDIANA,0,0,0,0,0,0,0,Nin
9700,LIMA,9200,MEDIANA,1,0,0,0,0,0,0,Rob
9701,LIMA,9101,MICRO,0,0,0,0,0,0,0,Nin
9702,LIMA,311,GRANDE,0,0,0,0,0,0,0,Nin
9703,LIMA,311,PEQUEÑA,0,0,0,0,0,0,0,Nin
9704,LIMA,311,PEQUEÑA,0,0,0,0,0,0,0,Nin
9705,LIMA,729,GRANDE,0,0,0,0,0,0,0,Nin
9706,LIMA,2393,GRANDE,1,0,0,1,0,0,0,Rob_Est
9707,LIMA,1311,GRANDE,0,0,0,0,0,0,0,Nin
9708,LIMA,2220,GRANDE,0,0,0,0,0,0,0,Nin
9709,LIMA,3250,GRANDE,0,0,0,0,0,0,0,Nin
9710,LIMA,1010,GRANDE,0,0,0,0,0,0,0,Nin
9711,LIMA,1079,MEDIANA,0,0,0,0,0,0,0,Nin
9712,LIMA,1311,MEDIANA,0,0,0,0,0,0,0,Nin
9713,LIMA,3211,MICRO,0,0,0,0,0,0,0,Nin
9714,LIMA,3510,PEQUEÑA,0,0,0,0,0,0,0,Nin
9715,LIMA,3510,PEQUEÑA,0,0,0,0,0,1,0,Ame
9716,LIMA,4290,GRANDE,0,0,0,0,0,0,0,Nin
9717,LIMA,4100,GRANDE,0,0,0,0,0,0,0,Nin
9718,LIMA,4220,GRANDE,0,0,0,0,0,0,0,Nin
9719,LIMA,4100,GRANDE,1,0,1,0,1,0,0,Rob_Ext_Dan
9720,LIMA,4100,GRANDE,1,0,0,0,0,0,0,Rob
9721,LIMA,4321,MEDIANA,1,0,0,0,0,0,0,Rob
9722,LIMA,4100,MICRO,1,1,1,0,0,0,0,Rob_Int_Ext
9723,LIMA,4649,GRANDE,0,0,0,0,0,0,0,Nin
9724,LIMA,4659,GRANDE,0,0,0,0,0,0,0,Nin
9725,LIMA,4662,GRANDE,0,0,0,0,0,0,0,Nin
9726,LIMA,4771,GRANDE,0,0,0,0,0,0,0,Nin
9727,LIMA,4773,GRANDE,0,0,0,0,0,0,0,Nin
9728,LIMA,4669,GRANDE,0,0,0,0,0,0,0,Nin
9729,LIMA,4690,GRANDE,0,0,0,0,0,0,0,Nin
9730,LIMA,4630,GRANDE,0,0,0,0,0,0,0,Nin
9731,LIMA,4663,MEDIANA,0,0,0,0,0,0,0,Nin
9732,LIMA,4923,GRANDE,0,0,0,0,0,0,0,Nin
9733,LIMA,4923,GRANDE,0,0,0,0,0,0,0,Nin
9734,LIMA,6190,GRANDE,0,0,0,0,0,0,0,Nin
9735,LIMA,6209,GRANDE,0,0,0,0,0,0,0,Nin
9736,LIMA,6499,GRANDE,0,0,0,0,0,0,0,Nin
9737,LIMA,6630,PEQUEÑA,0,0,0,0,0,0,0,Nin
9738,LIMA,6512,PEQUEÑA,0,0,0,0,0,0,0,Nin
9739,LIMA,6612,MICRO,0,0,0,0,0,0,0,Nin
9740,LIMA,6419,MICRO,0,0,0,0,0,0,0,Nin
9741,LIMA,6810,GRANDE,0,0,0,0,0,0,0,Nin
9742,LIMA,6810,GRANDE,0,0,0,0,0,0,0,Nin
9743,LIMA,6810,MEDIANA,0,0,0,0,0,0,0,Nin
9744,LIMA,6920,GRANDE,0,0,0,0,0,0,0,Nin
9745,LIMA,7110,GRANDE,0,0,1,0,0,0,0,Ext
9746,LIMA,7110,MICRO,0,0,0,0,0,0,0,Nin
9747,LIMA,8299,MEDIANA,0,0,0,0,0,0,0,Nin
9748,LIMA,8299,MEDIANA,0,0,0,0,0,0,0,Nin
9749,LIMA,8510,GRANDE,0,0,0,0,0,0,0,Nin
9750,LIMA,8510,MEDIANA,0,0,0,0,0,0,0,Nin
9751,LIMA,8521,MEDIANA,0,0,0,0,0,0,0,Nin
9752,LIMA,8510,MICRO,0,1,0,0,0,0,0,int
9753,LIMA,9321,GRANDE,0,0,0,0,0,0,0,Nin
9754,LIMA,9000,MEDIANA,0,0,0,0,0,0,0,Nin
9755,LIMA,9200,MICRO,0,0,0,0,0,0,0,Nin
9756,LIMA,9609,MEDIANA,0,0,0,0,0,0,0,Nin
9757,LIMA,1410,GRANDE,0,0,0,0,0,0,0,Nin
9758,LIMA,1074,PEQUEÑA,0,0,0,0,0,0,0,Nin
9759,LIMA,4100,GRANDE,0,0,0,0,0,0,0,Nin
9760,LIMA,4651,GRANDE,0,0,0,0,0,0,0,Nin
9761,LIMA,4510,GRANDE,0,0,0,0,0,0,0,Nin
9762,LIMA,4520,GRANDE,0,0,0,0,0,0,0,Nin
9763,LIMA,6202,MEDIANA,0,0,0,0,0,0,0,Nin
9764,LIMA,6511,GRANDE,1,0,0,0,0,0,0,Rob
9765,LIMA,6810,GRANDE,0,0,0,0,0,0,0,Nin
9766,LIMA,8010,GRANDE,0,0,0,0,0,0,0,Nin
9767,LIMA,1030,GRANDE,0,0,0,0,0,0,0,Nin
9768,LIMA,3100,MEDIANA,0,0,0,0,0,0,0,Nin
9769,LIMA,3830,PEQUEÑA,0,0,0,0,0,0,0,Nin
9770,LIMA,3700,MICRO,1,0,0,0,0,0,0,Rob
9771,LIMA,4100,GRANDE,0,0,0,0,0,0,0,Nin
9772,LIMA,4329,MEDIANA,0,0,0,0,0,0,0,Nin
9773,LIMA,4100,PEQUEÑA,0,0,0,0,0,0,0,Nin
9774,LIMA,4322,MICRO,1,0,0,0,0,0,0,Rob
9775,LIMA,4630,GRANDE,1,1,0,0,0,0,0,Rob_Int
9776,LIMA,4649,GRANDE,1,0,0,0,0,0,0,Rob
9777,LIMA,4923,MEDIANA,0,0,0,0,0,0,0,Nin
9778,LIMA,4923,MICRO,0,0,0,0,0,0,0,Nin
9779,LIMA,1392,PEQUEÑA,0,0,0,0,0,0,0,Nin
9780,LIMA,2511,MICRO,0,0,0,0,0,0,0,Nin
9781,LIMA,4100,MICRO,0,0,0,0,0,0,0,Nin
9782,LORETO,4661,GRANDE,0,0,0,0,0,0,0,Nin
9783,LORETO,4663,MEDIANA,0,0,0,0,0,0,0,Nin
9784,LORETO,5229,PEQUEÑA,0,0,0,0,0,0,0,Nin
9785,LORETO,4100,PEQUEÑA,0,0,0,0,0,0,0,Nin
9786,LORETO,4100,PEQUEÑA,0,0,0,0,0,0,0,Nin
9787,LORETO,4772,GRANDE,0,0,0,0,0,0,0,Nin
9788,LORETO,4719,PEQUEÑA,1,0,0,0,0,0,0,Rob
9789,LORETO,5022,MEDIANA,0,0,0,0,0,0,0,Nin
9790,LORETO,4100,GRANDE,1,0,1,0,0,0,0,Rob_Ext
9791,LORETO,4100,PEQUEÑA,1,0,0,0,0,0,0,Rob
9792,LORETO,4630,GRANDE,1,0,0,0,0,0,0,Rob
9793,LORETO,4663,GRANDE,0,0,0,1,0,0,0,Est
9794,LORETO,4661,GRANDE,1,0,0,0,0,0,0,Rob
9795,LORETO,4649,MEDIANA,0,0,0,0,0,0,0,Nin
9796,LORETO,4630,MEDIANA,0,0,0,0,0,0,0,Nin
9797,LORETO,4752,PEQUEÑA,1,0,0,0,0,0,0,Rob
9798,LORETO,4530,PEQUEÑA,0,0,0,0,0,0,0,Nin
9799,LORETO,4663,PEQUEÑA,1,0,0,0,0,0,0,Rob
9800,LORETO,4711,MICRO,0,0,0,0,0,0,0,Nin
9801,LORETO,5310,PEQUEÑA,0,0,0,0,0,0,0,Nin
9802,LORETO,5022,MICRO,0,0,0,1,0,0,0,Est
9803,LORETO,5610,MICRO,0,0,0,0,0,0,0,Nin
9804,LORETO,6190,PEQUEÑA,0,0,0,0,0,0,0,Nin
9805,LORETO,8010,GRANDE,0,0,0,0,0,0,0,Nin
9806,LORETO,8510,PEQUEÑA,0,0,0,0,0,0,0,Nin
9807,LORETO,9200,GRANDE,0,0,0,0,0,0,0,Nin
9808,LORETO,5610,PEQUEÑA,0,0,0,0,0,0,0,Nin
9809,LORETO,311,PEQUEÑA,1,0,0,0,0,0,0,Rob
9810,LORETO,1621,GRANDE,1,0,0,0,0,0,0,Rob
9811,LORETO,3290,PEQUEÑA,0,0,0,0,0,0,0,Nin
9812,LORETO,5022,GRANDE,0,0,0,1,0,0,0,Est
9813,LORETO,8010,PEQUEÑA,0,0,0,0,0,0,0,Nin
9814,LORETO,910,PEQUEÑA,0,0,0,0,0,0,0,Nin
9815,LORETO,4620,GRANDE,0,0,0,0,0,0,0,Nin
9816,LORETO,4923,PEQUEÑA,0,0,0,0,0,0,0,Nin
9817,LORETO,5610,PEQUEÑA,0,0,0,0,0,0,0,Nin
9818,LORETO,8521,MICRO,0,0,0,0,0,0,0,Nin
9819,MADRE DE DIOS,899,GRANDE,1,0,0,0,0,0,0,Rob
9820,MADRE DE DIOS,899,PEQUEÑA,0,0,0,0,0,0,0,Nin
9821,MADRE DE DIOS,1610,GRANDE,0,0,0,0,0,0,0,Nin
9822,MADRE DE DIOS,1811,MICRO,0,0,0,0,0,0,0,Nin
9823,MADRE DE DIOS,4100,PEQUEÑA,1,0,0,0,0,0,0,Rob
9824,MADRE DE DIOS,4661,GRANDE,1,0,0,0,0,0,0,Rob
9825,MADRE DE DIOS,4663,MEDIANA,0,0,0,0,0,0,0,Nin
9826,MADRE DE DIOS,4772,PEQUEÑA,0,0,0,0,0,0,0,Nin
9827,MADRE DE DIOS,4540,PEQUEÑA,0,0,0,0,0,0,0,Nin
9828,MADRE DE DIOS,4759,PEQUEÑA,1,0,0,0,0,0,0,Rob
9829,MADRE DE DIOS,4923,PEQUEÑA,0,0,0,0,0,0,0,Nin
9830,MADRE DE DIOS,4923,PEQUEÑA,0,0,0,0,0,0,0,Nin
9831,MADRE DE DIOS,5510,PEQUEÑA,0,0,0,0,0,0,0,Nin
9832,MADRE DE DIOS,6190,GRANDE,1,0,0,0,0,0,0,Rob
9833,MADRE DE DIOS,6910,PEQUEÑA,0,0,0,0,0,0,0,Nin
9834,MADRE DE DIOS,8510,PEQUEÑA,0,0,0,0,0,0,0,Nin
9835,MADRE DE DIOS,4773,MICRO,0,0,0,0,0,0,0,Nin
9836,MADRE DE DIOS,9499,MICRO,0,0,0,0,0,0,0,Nin
9837,MOQUEGUA,1811,PEQUEÑA,0,0,0,0,0,0,0,Nin
9838,MOQUEGUA,2399,MICRO,0,0,1,0,0,0,0,Ext
9839,MOQUEGUA,4100,PEQUEÑA,0,0,0,0,0,0,0,Nin
9840,MOQUEGUA,4100,PEQUEÑA,1,0,1,1,0,0,0,Rob_Ext_Est
9841,MOQUEGUA,4759,PEQUEÑA,0,0,0,1,0,0,0,Est
9842,MOQUEGUA,4923,PEQUEÑA,0,0,0,0,0,0,0,Nin
9843,MOQUEGUA,4923,MICRO,0,0,0,0,0,0,0,Nin
9844,MOQUEGUA,6190,PEQUEÑA,0,0,0,0,0,0,0,Nin
9845,MOQUEGUA,7710,PEQUEÑA,0,0,0,1,0,0,0,Est
9846,MOQUEGUA,7830,MEDIANA,0,0,0,1,0,0,0,Est
9847,MOQUEGUA,810,MICRO,0,0,0,1,0,0,1,Est_Sec
9848,MOQUEGUA,4759,PEQUEÑA,0,0,0,0,0,0,0,Nin
9849,MOQUEGUA,4690,PEQUEÑA,0,0,0,0,0,0,0,Nin
9850,MOQUEGUA,4771,MICRO,0,0,0,0,0,0,0,Nin
9851,MOQUEGUA,4923,PEQUEÑA,0,1,0,0,0,0,0,int
9852,MOQUEGUA,5610,PEQUEÑA,0,1,0,0,1,0,0,Int_Dan
9853,MOQUEGUA,8690,PEQUEÑA,0,1,0,0,0,0,0,int
9854,MOQUEGUA,9609,PEQUEÑA,1,0,0,0,0,0,0,Rob
9855,MOQUEGUA,4730,GRANDE,0,0,0,0,0,0,0,Nin
9856,PASCO,3100,MICRO,0,0,0,0,0,0,0,Nin
9857,PASCO,4100,PEQUEÑA,0,0,0,0,0,0,0,Nin
9858,PASCO,4752,PEQUEÑA,0,0,0,0,0,0,0,Nin
9859,PASCO,4719,PEQUEÑA,0,0,0,0,0,0,0,Nin
9860,PASCO,4100,PEQUEÑA,1,0,0,0,0,0,0,Rob
9861,PASCO,4923,PEQUEÑA,0,0,0,0,0,0,0,Nin
9862,PASCO,4923,PEQUEÑA,0,0,0,0,0,0,0,Nin
9863,PASCO,4923,PEQUEÑA,0,1,0,0,0,0,0,int
9864,PASCO,810,MICRO,0,0,0,0,0,0,0,Nin
9865,PASCO,4100,PEQUEÑA,1,0,0,0,0,0,0,Rob
9866,PASCO,4100,MICRO,0,0,0,0,0,0,0,Nin
9867,PASCO,4719,MICRO,0,0,0,0,0,0,0,Nin
9868,PASCO,4923,MICRO,1,0,0,0,0,0,0,Rob
9869,PASCO,5610,MICRO,0,0,0,0,0,0,0,Nin
9870,PASCO,7110,GRANDE,0,0,0,0,0,0,0,Nin
9871,PASCO,8521,MICRO,1,0,0,0,0,0,0,Rob
9872,PIURA,6110,PEQUEÑA,0,0,0,0,0,0,0,Nin
9873,PIURA,1020,GRANDE,1,0,0,0,0,0,0,Rob
